CODE;PARENT_CODE;TYPE_CODE;NAME.RU.NAME;NAME.EN.NAME;NAME.UA.NAME;EXT.YAMARKET.0;EXT.ZIP.0;LONGITUDE;LATITUDE;EXT.ZIP_LOWER
0000006265;0000006253;VILLAGE;РќРѕРІР°СЏ РћР±РѕРґРѕРІРєР° СЃРµР»Рѕ;;РќРѕРІР° РћР±РѕРґС–РІРєР° СЃРµР»Рѕ;;24357;;;
0000006266;0000006253;VILLAGE;РћР±РѕРґРѕРІРєР° СЃРµР»Рѕ;;РћР±РѕРґС–РІРєР° СЃРµР»Рѕ;;24353;;;
0000006267;0000006253;VILLAGE;РћР»СЏРЅРёС†Р° СЃРµР»Рѕ;;РћР»СЏРЅРёС†СЏ СЃРµР»Рѕ;;24326;;;
0000006268;0000006253;VILLAGE;РЎР°РІРёРЅС†С‹ СЃРµР»Рѕ;;РЎР°РІРёРЅС†С– СЃРµР»Рѕ;;24335;;;
0000006269;0000006253;VILLAGE;РўРѕСЂРєР°РЅРѕРІРєР° СЃРµР»Рѕ;;РўРѕСЂРєР°РЅС–РІРєР° СЃРµР»Рѕ;;24361;;;
0000006270;0000006253;VILLAGE;РўСЂРѕСЃС‚СЏРЅС‡РёРє СЃРµР»Рѕ;;РўСЂРѕСЃС‚СЏРЅС‡РёРє СЃРµР»Рѕ;;24342;;;
0000006271;0000006253;VILLAGE;Р¦РёР±СѓР»РµРІРєР° СЃРµР»Рѕ;;Р¦РёР±СѓР»С–РІРєР° СЃРµР»Рѕ;;24360;;;
0000006272;0000006253;VILLAGE;Р§РµС‚РІРµСЂС‚РёРЅРѕРІРєР° СЃРµР»Рѕ;;Р§РµС‚РІРµСЂС‚РёРЅС–РІРєР° СЃРµР»Рѕ;;24327;;;
0001095430;0000010598;SUBREGION;РўСЂРѕСЃС‚СЏРЅРµС†РєРёР№ СЂР°Р№РѕРЅ;;РўСЂРѕСЃС‚СЏРЅРµС†СЊРєРёР№ СЂР°Р№РѕРЅ;;;;;
0000006273;0001095430;VILLAGE;Р‘РѕСЂРѕРјР»СЏ РїРѕСЃРµР»РѕРє;;Р‘РѕСЂРѕРјР»СЏ СЃРµР»РёС‰Рµ;;42621;;;
0000006274;0000006253;CITY;;;Р‘СѓР№РјРµСЂ;;;;;
0000006275;0001095430;VILLAGE;Р“СЂРµР±РµРЅРЅРёРєРѕРІРєР° СЃРµР»Рѕ;;Р“СЂРµР±РµРЅРёРєС–РІРєР° СЃРµР»Рѕ;;42620;;;
0000006276;0001095430;VILLAGE;Р”РµСЂРЅРѕРІРѕРµ СЃРµР»Рѕ;;Р”РµСЂРЅРѕРІРµ СЃРµР»Рѕ;;42645;;;
0000006277;0000006253;CITY;;;Р–РёРіР°Р№Р»С–РІРєР°;;;;;
0000006278;0001095430;VILLAGE;РљР°РјРµРЅРµС†РєРѕРµ СЃРµР»Рѕ;;РљР°Рј'СЏРЅРµС†СЊРєРµ СЃРµР»Рѕ;;42653;;;
0000006279;0001095430;VILLAGE;Р›СЋРґР¶Р° РїРѕСЃРµР»РѕРє;;Р›СЋРґР¶Р° СЃРµР»РёС‰Рµ;;42650;;;
0000006280;0001095430;VILLAGE;РњР°С‰Р°РЅРєР° СЃРµР»Рѕ;;РњР°С‰Р°РЅРєР° СЃРµР»Рѕ;;42635;;;
0000006281;0001095430;VILLAGE;РќРёС†Р°С…Р° СЃРµР»Рѕ;;РќРёС†Р°С…Р° СЃРµР»Рѕ;;42654;;;
0000006282;0000006253;CITY;;;РћР»РµРєСЃРёРЅРѕ;;;;;
0000006283;0001095430;VILLAGE;РџРµС‡РёРЅС‹ СЃРµР»Рѕ;;РџРµС‡РёРЅРё СЃРµР»Рѕ;;42644;;;
0000006284;0000006253;CITY;;;РџРѕР»СЏРЅРµ;;;;;
0000006285;0001095430;VILLAGE;РЎРµРјРµСЂРµРЅСЊРєРё СЃРµР»Рѕ;;РЎРµРјРµСЂРµРЅСЊРєРё СЃРµР»Рѕ;;42642;;;
0000006286;0001095430;VILLAGE;РЎС‚Р°РЅРѕРІР°СЏ СЃРµР»Рѕ;;РЎС‚Р°РЅРѕРІР° СЃРµР»Рѕ;;42633;;;
0000006287;0000005635;SUBREGION;РўСѓР»СЊС‡РёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;РўСѓР»СЊС‡РёРЅСЃСЊРєРёР№ СЂР°Р№РѕРЅ;;;;;
0000006288;0000006287;VILLAGE;Р‘РµР»РѕСѓСЃРѕРІРєР° СЃРµР»Рѕ;;Р‘С–Р»РѕСѓСЃС–РІРєР° СЃРµР»Рѕ;;23663;;;
0000006289;0000006287;VILLAGE;РђРЅРЅРѕРїРѕР»СЊ СЃРµР»Рѕ;;Р“Р°РЅРЅРѕРїС–Р»СЊ СЃРµР»Рѕ;;23655;;;
0000006290;0000006287;VILLAGE;Р“СѓС‚С‹ СЃРµР»Рѕ;;Р“СѓС‚Рё СЃРµР»Рѕ;;23661;;;
0000006291;0000006287;VILLAGE;Р”СЂР°РЅРєР° СЃРµР»Рѕ;;Р”СЂР°РЅРєР° СЃРµР»Рѕ;;23650;;;
0000006292;0000006287;VILLAGE;РљРёРЅР°С€РµРІ СЃРµР»Рѕ;;РљРёРЅР°С€С–РІ СЃРµР»Рѕ;;23607;;;
0000006293;0000006287;VILLAGE;РљРёСЂРЅР°СЃРѕРІРєР° РїРіС‚;;РљРёСЂРЅР°СЃС–РІРєР° СЃРјС‚;;23652;;;
0000006294;0000006287;VILLAGE;РљР»РµР±Р°РЅСЊ СЃРµР»Рѕ;;РљР»РµР±Р°РЅСЊ СЃРµР»Рѕ;;23660;;;
0000006295;0000006287;VILLAGE;РљСЂРёС‰РёРЅС†С‹ СЃРµР»Рѕ;;РљСЂРёС‰РёРЅС†С– СЃРµР»Рѕ;;23631;;;
0000006296;0000006287;VILLAGE;Р›РµРІРєРѕРІС†С‹ СЃРµР»Рѕ;;Р›РµРІРєС–РІС†С– СЃРµР»Рѕ;;23615;;;
0000006297;0000006287;VILLAGE;РњР°Р·СѓСЂРѕРІРєР° СЃРµР»Рѕ;;РњР°Р·СѓСЂС–РІРєР° СЃРµР»Рѕ;;23608;;;
0000006298;0000006287;VILLAGE;РњР°СЏРєРё СЃРµР»Рѕ;;РњР°СЏРєРё СЃРµР»Рѕ;;23642;;;
0000006299;0000006287;VILLAGE;РќРµСЃС‚РµСЂРІР°СЂРєР° СЃРµР»Рѕ;;РќРµСЃС‚РµСЂРІР°СЂРєР° СЃРµР»Рѕ;;23609;;;
0000006300;0000006287;VILLAGE;РћРґР°Рё СЃРµР»Рѕ;;РћРґР°С— СЃРµР»Рѕ;;23651;;;
0000006301;0000006287;VILLAGE;РџРµС‡РµСЂР° СЃРµР»Рѕ;;РџРµС‡РµСЂР° СЃРµР»Рѕ;;23610;;;
0000006302;0000006287;VILLAGE;РЎРёР»СЊРЅРёС†Р° СЃРµР»Рѕ;;РЎС–Р»СЊРЅРёС†СЏ СЃРµР»Рѕ;;23621;;;
0000006303;0000006287;VILLAGE;РўРёРјР°РЅРѕРІРєР° СЃРµР»Рѕ;;РўРёРјР°РЅС–РІРєР° СЃРµР»Рѕ;;23644;;;
0000006304;0000006287;VILLAGE;РўРѕСЂРєРѕРІ СЃРµР»Рѕ;;РўРѕСЂРєС–РІ СЃРµР»Рѕ;;23613;;;
0000006305;0000006287;CITY;РўСѓР»СЊС‡РёРЅ;;РўСѓР»СЊС‡РёРЅ;;23600;;;
0000006306;0000006287;CITY;;;РЁРїРёРєС–РІ;;;;;
0000006307;0000006287;CITY;;;РЁСѓСЂР°-РљРѕРїС–С–РІСЃСЊРєР°;;;;;
0000006308;0000006287;VILLAGE;Р®СЂРєРѕРІРєР° СЃРµР»Рѕ;;Р®СЂРєС–РІРєР° СЃРµР»Рѕ;;23620;;;
0000006309;0000005635;SUBREGION;РҐРјРµР»СЊРЅРёС†РєРёР№ СЂР°Р№РѕРЅ;;РҐРјС–Р»СЊРЅРёС†СЊРєРёР№ СЂР°Р№РѕРЅ;;;;;
0000006310;0000006309;VILLAGE;Р‘РµСЂРµР·РЅР° СЃРµР»Рѕ;;Р‘РµСЂРµР·РЅР° СЃРµР»Рѕ;;22052;;;
0000006311;0000006309;VILLAGE;Р‘РµР»С‹Р№ Р СѓРєР°РІ СЃРµР»Рѕ;;Р‘С–Р»РёР№ Р СѓРєР°РІ СЃРµР»Рѕ;;22071;;;
0000006312;0000006309;VILLAGE;Р‘СѓРґРєРѕРІ СЃРµР»Рѕ;;Р‘СѓРґРєС–РІ СЃРµР»Рѕ;;22062;;;
0000006313;0000006309;VILLAGE;Р‘РѕР»СЊС€РѕР№ РњС‹С‚РЅРёРє СЃРµР»Рѕ;;Р’РµР»РёРєРёР№ РњРёС‚РЅРёРє СЃРµР»Рѕ;;22060;;;
0000006314;0000006309;VILLAGE;Р‘РѕР»СЊС€РѕР№ РћСЃС‚СЂРѕР¶РѕРє СЃРµР»Рѕ;;Р’РµР»РёРєРёР№ РћСЃС‚СЂРѕР¶РѕРє СЃРµР»Рѕ;;22040;;;
0000006315;0000006309;VILLAGE;Р’РёС€РµРЅСЊРєР° СЃРµР»Рѕ;;Р’РёС€РµРЅСЊРєР° СЃРµР»Рѕ;;22041;;;
0000006316;0000006309;CITY;;;Р’РѕСЂРѕР±С–С”РІРєР°;;;;;
0000006317;0000006309;VILLAGE;Р’РѕСЂРѕРЅРѕРІС†С‹ СЃРµР»Рѕ;;Р’РѕСЂРѕРЅС–РІС†С– СЃРµР»Рѕ;;22034;;;
0000006318;0000006309;VILLAGE;Р“РѕР»РѕРґСЊРєРё СЃРµР»Рѕ;;Р“РѕР»РѕРґСЊРєРё СЃРµР»Рѕ;;22064;;;
0000006319;0000006309;CITY;;;Р“СѓС‚Р° РЎС‚Р°РЅС†С–СЏ;;;;;
0000006320;0000006309;VILLAGE;Р”СѓРјРµРЅРєРё СЃРµР»Рѕ;;Р”СѓРјРµРЅРєРё СЃРµР»Рѕ;;22055;;;
0000006321;0000006309;VILLAGE;Р’РѕР№С‚РѕРІС†С‹ СЃРµР»Рѕ;;Р’С–Р№С‚С–РІС†С– СЃРµР»Рѕ;;22050;;;
0000006322;0000006309;VILLAGE;РљР°С‡Р°РЅРѕРІРєР° СЃРµР»Рѕ;;РљР°С‡Р°РЅС–РІРєР° СЃРµР»Рѕ;;22015;;;
0000006323;0000006309;VILLAGE;РљРѕР»С‹Р±Р°Р±РёРЅС†С‹ СЃРµР»Рѕ;;РљРѕР»РёР±Р°Р±РёРЅС†С– СЃРµР»Рѕ;;22072;;;
0000006324;0000006309;VILLAGE;РљСЂРёРІРѕС€РµРё СЃРµР»Рѕ;;РљСЂРёРІРѕС€РёС— СЃРµР»Рѕ;;22073;;;
0000006325;0000006309;VILLAGE;РљСЂС‹Р¶Р°РЅРѕРІРєР° СЃРµР»Рѕ;;РљСЂРёР¶Р°РЅС–РІРєР° СЃРµР»Рѕ;;22042;;;
0000006326;0000006309;VILLAGE;РљСЂРѕРїРёРІРЅР° СЃРµР»Рѕ;;РљСЂРѕРїРёРІРЅР° СЃРµР»Рѕ;;22026;;;
0000006327;0000006309;VILLAGE;РљСѓРјР°РЅРѕРІС†С‹ СЃРµР»Рѕ;;РљСѓРјР°РЅС–РІС†С– СЃРµР»Рѕ;;22053;;;
0000006328;0000006309;VILLAGE;РљСѓСЂРёР»РѕРІРєР° СЃРµР»Рѕ;;РљСѓСЂРёР»С–РІРєР° СЃРµР»Рѕ;;22068;;;
0000006329;0000006309;VILLAGE;РљСѓСЃС‚РѕРІС†С‹ СЃРµР»Рѕ;;РљСѓСЃС‚С–РІС†С– СЃРµР»Рѕ;;22081;;;
0000006330;0000006309;CITY;;;Р›РµРїС–С‚РєР°;;;;;
0000006331;0000006309;VILLAGE;Р›РёРїСЏС‚РёРЅ СЃРµР»Рѕ;;Р›РёРї'СЏС‚РёРЅ СЃРµР»Рѕ;;22020;;;
0000006332;0000006309;VILLAGE;Р›РѕР·РЅР° СЃРµР»Рѕ;;Р›РѕР·РЅР° СЃРµР»Рѕ;;22045;;;
0000006333;0000006309;VILLAGE;Р›РѕР·РѕРІР°СЏ СЃРµР»Рѕ;;Р›РѕР·РѕРІР° СЃРµР»Рѕ;;22054;;;
0000006334;0000006309;VILLAGE;РњР°Р»С‹Р№ РњС‹С‚РЅРёРє СЃРµР»Рѕ;;РњР°Р»РёР№ РњРёС‚РЅРёРє СЃРµР»Рѕ;;22061;;;
0000006335;0000006309;VILLAGE;РњР°СЂРєСѓС€Рё СЃРµР»Рѕ;;РњР°СЂРєСѓС€С– СЃРµР»Рѕ;;22030;;;
0000006336;0000006309;VILLAGE;РџР°РіСѓСЂС†С‹ СЃРµР»Рѕ;;РџР°РіСѓСЂС†С– СЃРµР»Рѕ;;22032;;;
0000006337;0000006309;VILLAGE;РџРµС‚СЂРёРєРѕРІС†С‹ СЃРµР»Рѕ;;РџРµС‚СЂРёРєС–РІС†С– СЃРµР»Рѕ;;22023;;;
0000006338;0000006309;VILLAGE;РџРѕРґРѕСЂРѕР¶РЅСЏ СЃРµР»Рѕ;;РџРѕРґРѕСЂРѕР¶РЅСЏ СЃРµР»Рѕ;;22024;;;
0000006339;0000006309;VILLAGE;РџРѕСЂРёРє СЃРµР»Рѕ;;РџРѕСЂРёРє СЃРµР»Рѕ;;22066;;;
0000006340;0000006309;VILLAGE;РџСѓСЃС‚РѕРІРѕР№С‚С‹ СЃРµР»Рѕ;;РџСѓСЃС‚РѕРІС–Р№С‚Рё СЃРµР»Рѕ;;22036;;;
0000006341;0000006309;VILLAGE;Р С‹Р±С‡РёРЅС†С‹ СЃРµР»Рѕ;;Р РёР±С‡РёРЅС†С– СЃРµР»Рѕ;;22031;;;
0000006342;0000006309;VILLAGE;Р РѕРіРёРЅС†С‹ СЃРµР»Рѕ;;Р РѕРіРёРЅС†С– СЃРµР»Рѕ;;22044;;;
0000006343;0000006309;VILLAGE;РЎР°Р»СЊРЅРёС†Р° СЃРµР»Рѕ;;РЎР°Р»СЊРЅРёС†СЏ СЃРµР»Рѕ;;22022;;;
0000006344;0000006309;VILLAGE;РЎРµРјРєРё СЃРµР»Рѕ;;РЎРµРјРєРё СЃРµР»Рѕ;;22016;;;
0000006345;0000006309;VILLAGE;РЎРєР°СЂР¶РёРЅС†С‹ СЃРµР»Рѕ;;РЎРєР°СЂР¶РёРЅС†С– СЃРµР»Рѕ;;22011;;;
0000006346;0000006309;CITY;;;РЎРѕРєРѕР»РѕРІРµ;;;;;
0000006347;0000006309;VILLAGE;РўР°СЂР°СЃРєРё СЃРµР»Рѕ;;РўР°СЂР°СЃРєРё СЃРµР»Рѕ;;22040;;;
0000006348;0000006309;VILLAGE;РўРµСЂРµС€РїРѕР»СЊ СЃРµР»Рѕ;;РўРµСЂРµС€РїС–Р»СЊ СЃРµР»Рѕ;;22014;;;
0000006349;0000006309;VILLAGE;РўРѕСЂС‡РёРЅ СЃРµР»Рѕ;;РўРѕСЂС‡РёРЅ СЃРµР»Рѕ;;22013;;;
0000006350;0000006309;VILLAGE;РЈР»Р°РЅРѕРІ СЃРµР»Рѕ;;РЈР»Р°РЅС–РІ СЃРµР»Рѕ;;22032;;;
0000006351;0000006309;VILLAGE;Р¤РёР»РёРѕРїРѕР»СЊ СЃРµР»Рѕ;;Р¤С–Р»С–РѕРїС–Р»СЊ СЃРµР»Рѕ;;22063;;;
0000006352;0000006309;CITY;РҐРјРµР»СЊРЅРёРє;;РҐРјС–Р»СЊРЅРёРє;;22000;;;
0000006353;0000006309;CITY;;;РҐСѓС‚РѕСЂРё-РљСЂРёРІРѕС€РёС—РЅРµС†СЊРєРё;;;;;
0000006354;0000006309;VILLAGE;Р§РµСЂРЅСЏС‚РёРЅС†С‹ СЃРµР»Рѕ;;Р§РµСЂРЅСЏС‚РёРЅС†С– СЃРµР»Рѕ;;22037;;;
0000006355;0000005635;SUBREGION;Р§РµСЂРЅРѕРІРµС†РєРёР№ СЂР°Р№РѕРЅ;;Р§РµСЂРЅС–РІРµС†СЊРєРёР№ СЂР°Р№РѕРЅ;;;;;
0000006356;0000006355;VILLAGE;Р‘Р°Р±С‡РёРЅС†С‹ СЃРµР»Рѕ;;Р‘Р°Р±С‡РёРЅС†С– СЃРµР»Рѕ;;24132;;;
0000006357;0000006355;VILLAGE;Р‘РµР»СЏРЅС‹ СЃРµР»Рѕ;;Р‘С–Р»СЏРЅРё СЃРµР»Рѕ;;24110;;;
0000006358;0000006355;VILLAGE;Р‘РѕСЂРѕРІРєР° СЃРµР»Рѕ;;Р‘РѕСЂС–РІРєР° СЃРµР»Рѕ;;24123;;;
0000006359;0000006355;VILLAGE;Р‘СѓРєР°С‚РёРЅРєР° СЃРµР»Рѕ;;Р‘СѓРєР°С‚РёРЅРєР° СЃРµР»Рѕ;;24131;;;
0000006360;0000006355;VILLAGE;РћРІС‡Р°СЂРЅСЏ СЃРµР»Рѕ;;Р’С–РІС‡Р°СЂРЅСЏ СЃРµР»Рѕ;;24141;;;
0000006361;0000006355;VILLAGE;Р’РёР»С‹-РЇСЂСѓР¶СЃРєРёРµ СЃРµР»Рѕ;;Р’РёР»Р°-РЇСЂСѓР·СЊРєС– СЃРµР»Рѕ;;24130;;;
0000006362;0000006355;VILLAGE;Р’РѕР»РѕРґРёРµРІС†С‹ СЃРµР»Рѕ;;Р’РѕР»РѕРґС–С—РІС†С– СЃРµР»Рѕ;;24120;;;
0000006363;0000006355;VILLAGE;Р“РѕРЅС‚РѕРІРєР° СЃРµР»Рѕ;;Р“РѕРЅС‚С–РІРєР° СЃРµР»Рѕ;;24112;;;
0000006364;0000006355;VILLAGE;РњРѕРµРІРєР° СЃРµР»Рѕ;;РњРѕС—РІРєР° СЃРµР»Рѕ;;24133;;;
0000006365;0000006355;VILLAGE;РџРµР»РёРЅРѕРІРєР° СЃРµР»Рѕ;;РџРµР»РёРЅС–РІРєР° СЃРµР»Рѕ;;24121;;;
0000006366;0000006355;VILLAGE;РЎР°РёРЅРєР° СЃРµР»Рѕ;;РЎР°С—РЅРєР° СЃРµР»Рѕ;;24122;;;
0000006367;0000006355;VILLAGE;РЎРѕРєРѕР» СЃРµР»Рѕ;;РЎРѕРєС–Р» СЃРµР»Рѕ;;24124;;;
0000006368;0000006355;VILLAGE;Р§РµСЂРЅРѕРІС†С‹ РїРіС‚;;Р§РµСЂРЅС–РІС†С– СЃРјС‚;;24100;;;
0000006369;0000006355;VILLAGE;РЁРµРЅРґРµСЂРѕРІРєР° СЃРµР»Рѕ;;РЁРµРЅРґРµСЂС–РІРєР° СЃРµР»Рѕ;;24113;;;
0000006370;0000005635;SUBREGION;Р§РµС‡РµР»СЊРЅРёС†РєРёР№ СЂР°Р№РѕРЅ;;Р§РµС‡РµР»СЊРЅРёС†СЊРєРёР№ СЂР°Р№РѕРЅ;;;;;
0000006371;0000006370;VILLAGE;Р‘РµСЂРµР·РєРё-Р§РµС‡РµР»СЊРЅРёС†РєРёРµ СЃРµР»Рѕ;;Р‘РµСЂС–Р·РєРё-Р§РµС‡РµР»СЊРЅРёС†СЊРєС– СЃРµР»Рѕ;;24834;;;
0000006372;0000006370;VILLAGE;Р‘РµР»С‹Р№ РљР°РјРµРЅСЊ СЃРµР»Рѕ;;Р‘С–Р»РёР№ РљР°РјС–РЅСЊ СЃРµР»Рѕ;;24814;;;
0000006373;0000006370;VILLAGE;Р‘СЂРёС‚Р°РІРєР° СЃРµР»Рѕ;;Р‘СЂРёС‚Р°РІРєР° СЃРµР»Рѕ;;24823;;;
0000006374;0000006370;VILLAGE;Р”РµРјРѕРІРєР° СЃРµР»Рѕ;;Р”РµРјС–РІРєР° СЃРµР»Рѕ;;24832;;;
0000006375;0000006370;VILLAGE;Р”РѕС…РЅРѕ СЃРµР»Рѕ;;Р”РѕС…РЅРѕ СЃРµР»Рѕ;;24811;;;
0000006376;0000006370;VILLAGE;Р–Р°Р±РѕРєСЂРёС‡РєР° СЃРµР»Рѕ;;Р–Р°Р±РѕРєСЂРёС‡РєР° СЃРµР»Рѕ;;24813;;;
0000006377;0000006370;VILLAGE;РљР°С‚Р°С€РёРЅ СЃРµР»Рѕ;;РљР°С‚Р°С€РёРЅ СЃРµР»Рѕ;;24812;;;
0000006378;0000006370;VILLAGE;РљСѓСЂРµРЅРёРІРєР° СЃРµР»Рѕ;;РљСѓСЂРµРЅС–РІРєР° СЃРµР»Рѕ;;24822;;;
0000006379;0000006370;VILLAGE;Р›СЋР±РѕРјРёСЂРєР° СЃРµР»Рѕ;;Р›СЋР±РѕРјРёСЂРєР° СЃРµР»Рѕ;;24833;;;
0000006380;0000006370;VILLAGE;РћР»СЊРіРѕРїРѕР»СЊ СЃРµР»Рѕ;;РћР»СЊРіРѕРїС–Р»СЊ СЃРµР»Рѕ;;24830;;;
0000006381;0000006370;VILLAGE;Р РѕРіРѕР·РєР° СЃРµР»Рѕ;;Р РѕРіС–Р·РєР° СЃРµР»Рѕ;;24815;;;
0000006382;0000006370;VILLAGE;РЎС‚СЂР°С‚РёРµРІРєР° СЃРµР»Рѕ;;РЎС‚СЂР°С‚С–С—РІРєР° СЃРµР»Рѕ;;24831;;;
0000006383;0000006370;VILLAGE;РўР°СЂС‚Р°Рє СЃРµР»Рѕ;;РўР°СЂС‚Р°Рє СЃРµР»Рѕ;;24805;;;
0000006384;0000006370;VILLAGE;РџРѕРїРѕРІР° РџР»РѕС‚РёРЅР° СЃРµР»Рѕ;;РџРѕРїРѕРІР° Р“СЂРµР±Р»СЏ СЃРµР»Рѕ;;24824;;;
0000006385;0000006370;VILLAGE;Р§РµС‡РµР»СЊРЅРёРє РїРіС‚;;Р§РµС‡РµР»СЊРЅРёРє СЃРјС‚;;24800;;;
0000006386;0000005635;SUBREGION;РЁР°СЂРіРѕСЂРѕРґСЃРєРёР№ СЂР°Р№РѕРЅ;;РЁР°СЂРіРѕСЂРѕРґСЃСЊРєРёР№ СЂР°Р№РѕРЅ;;;;;
0000006387;0000006386;VILLAGE;Р‘СѓРґРЅРѕРµ СЃРµР»Рѕ;;Р‘СѓРґРЅРµ СЃРµР»Рѕ;;23506;;;
0000006388;0000006386;VILLAGE;Р“РёР±Р°Р»РѕРІРєР° СЃРµР»Рѕ;;Р“РёР±Р°Р»С–РІРєР° СЃРµР»Рѕ;;23507;;;
0000006389;0000006386;VILLAGE;Р“РѕР»С‹РЅС‡РёРЅС†С‹ СЃРµР»Рѕ;;Р“РѕР»РёРЅС‡РёРЅС†С– СЃРµР»Рѕ;;23552;;;
0000006390;0000006386;VILLAGE;Р”РµСЂРµР±С‡РёРЅ СЃРµР»Рѕ;;Р”РµСЂРµР±С‡РёРЅ СЃРµР»Рѕ;;23532;;;
0000006391;0000006386;VILLAGE;Р”РµСЂРµРІСЏРЅРєРё СЃРµР»Рѕ;;Р”РµСЂРµРІ'СЏРЅРєРё СЃРµР»Рѕ;;23508;;;
0000006392;0000006386;VILLAGE;Р”Р¶СѓСЂРёРЅ СЃРµР»Рѕ;;Р”Р¶СѓСЂРёРЅ СЃРµР»Рѕ;;23545;;;
0000006393;0000006386;VILLAGE;Р—РІРµРґРµРЅРѕРІРєР° СЃРµР»Рѕ;;Р—РІРµРґРµРЅС–РІРєР° СЃРµР»Рѕ;;23551;;;
0000006394;0000006386;VILLAGE;Р�РІР°С€РєРѕРІС†С‹ СЃРµР»Рѕ;;Р†РІР°С€РєС–РІС†С– СЃРµР»Рѕ;;23516;;;
0000006395;0000006386;VILLAGE;РљР°Р»РёС‚РёРЅРєР° СЃРµР»Рѕ;;РљР°Р»РёС‚РёРЅРєР° СЃРµР»Рѕ;;23553;;;
0000006396;0000006386;VILLAGE;РљР»РµРєРѕС‚РёРЅР° СЃРµР»Рѕ;;РљР»РµРєРѕС‚РёРЅР° СЃРµР»Рѕ;;23525;;;
0000006397;0000006386;VILLAGE;РљРѕРЅР°С‚РєРѕРІС†С‹ СЃРµР»Рѕ;;РљРѕРЅР°С‚РєС–РІС†С– СЃРµР»Рѕ;;23517;;;
0000006398;0000006386;VILLAGE;РљРѕРїС‹СЃС‚С‹СЂРёРЅ СЃРµР»Рѕ;;РљРѕРїРёСЃС‚РёСЂРёРЅ СЃРµР»Рѕ;;23526;;;
0000006399;0000006386;VILLAGE;РњСѓСЂР°С„Р° СЃРµР»Рѕ;;РњСѓСЂР°С„Р° СЃРµР»Рѕ;;23530;;;
0000006400;0000006386;VILLAGE;РќРѕСЃРёРєРѕРІРєР° СЃРµР»Рѕ;;РќРѕСЃРёРєС–РІРєР° СЃРµР»Рѕ;;23513;;;
0000006401;0000006386;VILLAGE;РџР°СЃС‹РЅРєРё СЃРµР»Рѕ;;РџР°СЃРёРЅРєРё СЃРµР»Рѕ;;23520;;;
0000006402;0000006386;VILLAGE;РџРµСЂРµРїРёР»СЊС‡РёРЅС†С‹ СЃРµР»Рѕ;;РџРµСЂРµРїС–Р»СЊС‡РёРЅС†С– СЃРµР»Рѕ;;23511;;;
0000006403;0000006386;VILLAGE;РџР»РµР±Р°РЅРѕРІРєР° СЃРµР»Рѕ;;РџР»РµР±Р°РЅС–РІРєР° СЃРµР»Рѕ;;23510;;;
0000006404;0000006386;VILLAGE;РџРѕРєСѓС‚РёРЅРѕ СЃРµР»Рѕ;;РџРѕРєСѓС‚РёРЅРµ СЃРµР»Рѕ;;23554;;;
0000006405;0000006386;VILLAGE;РџРѕР»РёС‚Р°РЅРєРё СЃРµР»Рѕ;;РџРѕР»С–С‚Р°РЅРєРё СЃРµР»Рѕ;;23542;;;
0000006406;0000006386;VILLAGE;Р Р°С…РЅРё-Р›РµСЃРѕРІС‹Рµ СЃРµР»Рѕ;;Р Р°С…РЅРё-Р›С–СЃРѕРІС– СЃРµР»Рѕ;;23536;;;
0000006407;0000006386;VILLAGE;Р СѓРґР°РЅСЃРєРѕРµ СЃРµР»Рѕ;;Р СѓРґР°РЅСЃСЊРєРµ СЃРµР»Рѕ;;23515;;;
0000006408;0000006386;VILLAGE;РЎР°РїРёР¶Р°РЅРєР° СЃРµР»Рѕ;;РЎР°РїС–Р¶Р°РЅРєР° СЃРµР»Рѕ;;23556;;;
0000006409;0000006386;VILLAGE;РЎР»РѕР±РѕРґР°-РЁР°СЂРіРѕСЂРѕРґСЃРєР°СЏ СЃРµР»Рѕ;;РЎР»РѕР±РѕРґР°-РЁР°СЂРіРѕСЂРѕРґСЃСЊРєР° СЃРµР»Рѕ;;23505;;;
0000006410;0000006386;VILLAGE;РЎС‚СЂРµР»СЊРЅРёРєРё СЃРµР»Рѕ;;РЎС‚СЂС–Р»СЊРЅРёРєРё СЃРµР»Рѕ;;23534;;;
0000006411;0000006386;VILLAGE;РўРµРєР»РѕРІРєР° СЃРµР»Рѕ;;РўРµРєР»С–РІРєР° СЃРµР»Рѕ;;23541;;;
0000006412;0000006386;VILLAGE;Р¤РµРґРѕСЂРѕРІРєР° СЃРµР»Рѕ;;Р¤РµРґРѕСЂС–РІРєР° СЃРµР»Рѕ;;23522;;;
0000006413;0000006386;VILLAGE;РҐРѕРјРµРЅРєРё СЃРµР»Рѕ;;РҐРѕРјРµРЅРєРё СЃРµР»Рѕ;;23544;;;
0000006414;0000006386;CITY;РЁР°СЂРіРѕСЂРѕРґ;;РЁР°СЂРіРѕСЂРѕРґ;;23500;;;
0000006415;0000006386;CITY;;;Р®Р»С–СЏРјРїС–Р»СЊ;;;;;
0000006416;0000006386;VILLAGE;Р®С…РёРјРѕРІРєР° СЃРµР»Рѕ;;Р®С…РёРјС–РІРєР° СЃРµР»Рѕ;;23524;;;
0000006417;0000006386;VILLAGE;РЇСЂРѕРІРѕРµ СЃРµР»Рѕ;;РЇСЂРѕРІРµ СЃРµР»Рѕ;;23562;;;
